Customer_ID,Age,Gender,Marital_Status,Annual_Income,Region,Customer_Risk_Score,Policy_ID,Policy_Type,Coverage_Amount,Premium_Amount,Payment_Frequency,Policy_Start_Date,Policy_Tenure_Years,Policy_End_Date,Claim_ID,Claim_Type,Incident_Date,Report_Date,Time_to_Report_Days,Prior_Claims_Count,Adjuster_ID,Provider_ID,Weather_Severity_Index,Claim_Amount,Severity_Bucket,Fraud_Flag,Lapse_Label
121,41,Female,Divorced,138724,South,0.10863528617612395,100121,Auto,44095,607.47,Monthly,2021-04-18,2,2023-04-18,500121,Comprehensive,2019-06-03,2019-06-19,16,0,1041,2286,0.02128695945661474,6056.17,Medium,0,0
122,43,Male,Divorced,110225,West,0.1544427387089411,100122,Renters,83620,1670.83,Quarterly,2021-01-16,9,2030-01-14,500122,Liability,2019-03-07,2019-03-15,8,1,1093,2296,0.9362355914186411,32533.49,High,0,0
123,42,Female,Married,112273,Northeast,0.23350067245435574,100123,Renters,112639,591.15,Monthly,2017-12-12,4,2021-12-11,500123,Liability,2018-06-02,2018-06-04,2,1,1027,2207,0.5963498144556212,30448.39,High,0,0
124,77,Female,Divorced,156170,Northeast,0.40778681838218245,100124,Life,710360,13901.99,Yearly,2021-07-22,2,2023-07-22,500124,Death,2018-01-19,2018-02-04,16,2,1090,2271,0.0,186341.89,High,0,0
125,77,Male,Single,128737,Northeast,0.6210907869760354,100125,Auto,87269,899.63,Quarterly,2019-10-21,8,2027-10-19,500125,Collision,2021-06-25,2021-06-26,1,1,1001,2147,0.7277974835392635,5846.36,Medium,1,0
126,77,Male,Widowed,126537,South,0.8490958916504752,100126,Home,511883,3196.07,Monthly,2021-07-18,4,2025-07-17,500126,Theft,2016-01-09,2016-01-24,15,1,1070,2091,0.9573409467671719,279604.03,High,0,0
127,62,Female,Single,87602,West,0.3123000252679073,100127,Auto,61112,387.67,Quarterly,2019-06-24,2,2021-06-23,500127,Comprehensive,2017-05-16,2017-05-26,10,1,1070,2201,0.3370052061939308,20452.6,Medium,0,0
128,58,Female,Single,96403,West,0.5665839052856287,100128,Renters,69050,701.46,Monthly,2019-01-22,3,2022-01-21,500128,Theft,2022-02-20,2022-02-22,2,0,1052,2247,0.264334564052361,11254.83,Medium,0,1
129,46,Male,Widowed,57182,South,0.37364660431501184,100129,Home,469493,5683.31,Monthly,2017-06-17,9,2026-06-15,500129,Theft,2019-11-29,2019-12-19,20,1,1043,2189,0.9359485609896716,122627.82,High,0,0
130,32,Female,Married,109876,West,0.08370114970346158,100130,Auto,52845,331.82,Monthly,2016-07-20,6,2022-07-19,500130,Comprehensive,2016-10-03,2016-10-16,13,0,1082,2162,0.38195622775808025,1618.41,Low,0,0
131,62,Male,Single,77059,Midwest,0.5765185714986643,100131,Life,250539,4452.87,Yearly,2020-09-18,5,2025-09-17,500131,Death,2016-07-02,2016-07-20,18,1,1096,2198,0.0,107503.82,High,0,0
132,18,Male,Single,169859,South,0.15327273658234639,100132,Auto,67176,825.58,Quarterly,2020-07-14,7,2027-07-13,500132,Liability,2020-09-06,2020-10-01,25,2,1053,2090,0.95407152708787,19651.9,Medium,0,0
133,42,Female,Married,30393,Northeast,0.3513884214569131,100133,Auto,66619,697.76,Quarterly,2016-01-08,2,2018-01-07,500133,Collision,2021-05-24,2021-06-16,23,2,1097,2167,0.7612376388299554,2283.67,Low,1,0
134,24,Male,Single,91775,West,0.12990658515998108,100134,Home,831585,10663.2,Quarterly,2015-07-12,9,2024-07-09,500134,Theft,2022-06-05,2022-06-18,13,1,1088,2081,0.41678761893515803,124645.57,High,0,0
135,26,Female,Single,173128,Midwest,0.36808438225801265,100135,Home,858184,10566.97,Monthly,2016-03-25,9,2025-03-23,500135,Liability,2019-06-22,2019-07-15,23,5,1030,2059,0.30538869394409596,141414.03,High,0,0
136,41,Female,Divorced,189501,South,0.7516537067044614,100136,Life,925852,6062.07,Monthly,2016-09-18,8,2024-09-16,500136,Critical Illness,2022-05-06,2022-05-15,9,0,1038,2135,0.0,197071.69,High,0,0
137,18,Female,Married,75909,South,0.3479331768545043,100137,Life,571733,3288.55,Quarterly,2022-01-14,2,2024-01-14,500137,Disability,2021-01-26,2021-02-10,15,2,1060,2267,0.0,39907.9,High,1,1
138,61,Male,Single,82906,Northeast,0.3203504677420053,100138,Auto,101955,1547.58,Quarterly,2016-10-17,6,2022-10-16,500138,Comprehensive,2019-10-15,2019-11-11,27,1,1072,2203,0.8805147689730364,42049.36,High,0,0
139,25,Female,Single,127435,Northeast,0.2253998220156225,100139,Renters,41734,513.94,Monthly,2022-08-19,4,2026-08-18,500139,Fire,2020-03-25,2020-04-20,26,0,1037,2203,0.9177432429875726,720.06,Low,0,0
140,41,Male,Widowed,116290,South,0.2660067370999542,100140,Renters,47492,254.92,Quarterly,2019-09-26,3,2022-09-25,500140,Fire,2021-04-30,2021-05-26,26,0,1086,2033,0.6280956046349936,821.1,Low,0,1
141,28,Female,Widowed,74389,Midwest,0.041377325592932085,100141,Life,125551,1883.45,Quarterly,2021-09-08,3,2024-09-07,500141,Disability,2022-10-16,2022-10-21,5,0,1055,2242,0.0,30924.33,High,0,0
142,68,Female,Widowed,50905,Northeast,0.4204190126082169,100142,Home,397421,6193.82,Monthly,2015-09-18,9,2024-09-15,500142,Fire,2017-06-27,2017-07-22,25,0,1011,2226,0.6655872687261798,16155.37,Medium,1,0
143,34,Male,Single,87557,South,0.0,100143,Renters,99671,1948.6,Monthly,2019-04-26,4,2023-04-25,500143,Liability,2017-07-21,2017-08-11,21,1,1093,2246,0.8722898209125357,37474.55,High,0,0
144,25,Female,Single,146814,South,0.13341255189469317,100144,Life,984013,14219.38,Monthly,2019-04-13,8,2027-04-11,500144,Death,2021-08-29,2021-09-21,23,0,1005,2070,0.0,301591.83,High,0,0
145,52,Female,Widowed,114752,Northeast,0.19862521076042466,100145,Auto,65634,598.93,Yearly,2021-09-06,1,2022-09-06,500145,Liability,2021-03-02,2021-03-31,29,0,1047,2206,0.6571266703439009,4813.18,Low,0,0
146,52,Male,Divorced,34574,West,0.8530649194602677,100146,Home,798277,6849.74,Yearly,2020-04-01,4,2024-03-31,500146,Fire,2021-01-16,2021-01-18,2,1,1013,2238,0.2750943780812789,387364.35,High,1,0
147,50,Male,Divorced,118291,Midwest,0.7088670743384359,100147,Auto,70470,835.93,Yearly,2020-12-07,8,2028-12-05,500147,Collision,2021-01-13,2021-01-13,0,0,1095,2252,0.7206475239166347,28743.76,High,0,0
148,76,Male,Divorced,126777,West,0.3875161219337491,100148,Auto,127428,813.7,Quarterly,2017-10-26,8,2025-10-24,500148,Comprehensive,2017-09-02,2017-10-01,29,2,1068,2174,0.4896237394952361,34584.13,High,0,0
149,22,Female,Divorced,54737,West,0.0340425349991223,100149,Home,591530,7358.57,Quarterly,2021-03-16,5,2026-03-15,500149,Liability,2019-08-25,2019-09-06,12,0,1074,2076,0.9356925668103573,11829.17,Medium,1,0
150,59,Male,Married,53390,Midwest,0.6159502385436577,100150,Auto,91331,905.8,Yearly,2015-02-17,7,2022-02-15,500150,Comprehensive,2016-12-31,2017-01-10,10,0,1071,2109,0.6300467532628375,47810.35,High,0,0
151,56,Male,Widowed,121612,Midwest,0.24826007956309554,100151,Renters,59745,1042.44,Quarterly,2022-08-18,9,2031-08-16,500151,Theft,2022-12-29,2023-01-14,16,2,1091,2180,0.05594694451974069,8625.65,Medium,0,0
152,75,Female,Single,82330,Northeast,1.0,100152,Auto,65584,1011.58,Quarterly,2016-04-14,3,2019-04-14,500152,Liability,2020-08-04,2020-08-23,19,1,1011,2115,0.6735704613977154,31565.43,High,0,0
153,58,Male,Widowed,101082,Northeast,0.2938998754700343,100153,Auto,76818,679.85,Monthly,2022-08-24,3,2025-08-23,500153,Liability,2020-05-05,2020-05-16,11,0,1087,2180,0.4836045019615435,28709.13,High,0,0
154,45,Female,Divorced,182352,Northeast,0.738903003230338,100154,Renters,41045,499.84,Yearly,2021-01-08,8,2029-01-06,500154,Fire,2018-08-11,2018-08-14,3,2,1063,2181,0.6632210624957624,6977.56,Medium,0,0
155,24,Female,Single,51037,Midwest,0.09046436344570954,100155,Life,118789,1871.29,Quarterly,2017-12-28,4,2021-12-27,500155,Critical Illness,2020-06-07,2020-06-30,23,1,1049,2194,0.0,26601.2,High,0,0
156,26,Male,Married,146668,West,0.0,100156,Home,535938,4070.74,Monthly,2022-03-10,3,2025-03-09,500156,Water Damage,2019-10-20,2019-11-17,28,0,1019,2130,0.9498189616493781,114431.15,High,0,0
157,25,Female,Widowed,149229,Midwest,0.060749685644087836,100157,Home,177367,3464.9,Quarterly,2018-10-25,9,2027-10-23,500157,Liability,2022-01-24,2022-01-26,2,2,1047,2019,0.6877600362621205,68579.01,High,0,0
158,29,Male,Single,189636,Northeast,0.09694537450083744,100158,Renters,103348,658.92,Monthly,2016-04-01,8,2024-03-30,500158,Liability,2016-07-06,2016-08-01,26,2,1016,2042,0.37991493091550244,22129.99,Medium,0,0
159,51,Male,Single,126342,West,0.7408455251081437,100159,Auto,128562,2481.12,Quarterly,2018-04-17,6,2024-04-15,500159,Collision,2020-12-19,2021-01-05,17,2,1015,2272,0.6773784964035738,39513.67,High,1,0
160,50,Male,Divorced,119928,Northeast,0.17761441863720856,100160,Renters,92092,483.52,Monthly,2019-11-16,4,2023-11-15,500160,Liability,2019-02-10,2019-03-03,21,1,1056,2261,0.5240457733434274,10720.78,Medium,0,0
161,65,Male,Divorced,58087,West,0.5858633292017534,100161,Home,640854,7851.61,Monthly,2016-10-09,1,2017-10-09,500161,Liability,2016-12-28,2017-01-05,8,0,1091,2154,0.941723954113278,194469.66,High,1,1
162,72,Female,Widowed,139844,Northeast,0.7719384064034627,100162,Home,607489,5663.25,Quarterly,2020-02-02,8,2028-01-31,500162,Theft,2017-11-09,2017-12-02,23,2,1099,2165,0.052823059538544936,278099.91,High,0,0
163,40,Female,Married,42803,Midwest,0.4069318516147389,100163,Life,950256,18543.99,Quarterly,2015-01-14,4,2019-01-13,500163,Disability,2016-04-11,2016-04-11,0,0,1073,2289,0.0,278718.71,High,0,1
164,79,Male,Single,96761,South,0.5174570527021355,100164,Auto,79446,1416.76,Quarterly,2017-12-14,2,2019-12-14,500164,Collision,2022-05-31,2022-06-20,20,0,1094,2174,0.2310759718272486,19689.67,Medium,0,0
165,41,Male,Divorced,158574,South,0.15667309633092477,100165,Renters,134411,2491.78,Yearly,2020-08-12,6,2026-08-11,500165,Fire,2019-06-19,2019-07-03,14,0,1043,2226,0.13102702994891935,22985.52,Medium,1,0
166,54,Female,Widowed,108579,West,0.6230971006902328,100166,Auto,107218,1326.88,Yearly,2017-01-01,1,2018-01-01,500166,Collision,2022-04-17,2022-04-17,0,1,1015,2103,0.5971216240607086,3562.1,Low,0,0
167,52,Male,Divorced,177235,Midwest,0.5103894478275786,100167,Home,974012,6415.86,Yearly,2020-09-10,7,2027-09-09,500167,Water Damage,2017-05-22,2017-06-18,27,0,1021,2210,0.5208305897751965,410639.44,High,0,0
168,61,Female,Widowed,66764,Northeast,0.7227593982937209,100168,Home,554427,4827.6,Yearly,2016-03-11,9,2025-03-09,500168,Water Damage,2022-04-10,2022-04-27,17,0,1028,2288,0.6294519626105164,303172.61,High,0,0
169,57,Male,Divorced,77055,West,0.4463669754892028,100169,Auto,68798,891.88,Yearly,2022-01-05,6,2028-01-04,500169,Liability,2016-12-14,2017-01-08,25,1,1025,2259,0.5083823234075473,13389.51,Medium,0,0
170,39,Female,Married,81599,West,0.3608044448137392,100170,Auto,133863,1450.35,Monthly,2018-05-07,5,2023-05-06,500170,Liability,2018-02-27,2018-03-13,14,0,1086,2109,0.7784675511750204,71751.83,High,1,0
171,44,Female,Single,112787,Northeast,0.5960761561088043,100171,Home,275995,2736.51,Yearly,2022-03-02,3,2025-03-01,500171,Liability,2022-12-09,2022-12-23,14,0,1060,2167,0.7949287977816338,92813.75,High,1,0
172,52,Female,Divorced,69720,Northeast,0.5976792371573227,100172,Renters,135012,1288.29,Quarterly,2020-09-10,7,2027-09-09,500172,Liability,2022-01-28,2022-02-09,12,0,1074,2253,0.27068507091882177,15350.08,Medium,0,0
173,18,Male,Single,123120,Northeast,0.24921696417559677,100173,Home,829323,7059.63,Monthly,2021-10-30,2,2023-10-30,500173,Fire,2022-06-20,2022-07-07,17,1,1047,2281,0.9859920985524366,160067.55,High,0,0
174,52,Male,Widowed,157976,Midwest,0.25155319055530795,100174,Auto,137757,1800.34,Yearly,2017-03-25,1,2018-03-25,500174,Collision,2016-08-04,2016-08-20,16,0,1009,2176,0.939357759558337,54162.94,High,0,0
175,54,Male,Married,144067,South,0.5088091632238204,100175,Renters,103451,1585.22,Quarterly,2016-09-18,2,2018-09-18,500175,Theft,2022-05-24,2022-05-28,4,1,1034,2286,0.28608788084188885,11243.52,Medium,0,0
176,64,Male,Single,199924,West,0.40577194335630845,100176,Life,691267,10622.29,Yearly,2019-03-12,4,2023-03-11,500176,Death,2021-11-07,2021-11-07,0,1,1054,2081,0.0,149640.19,High,0,0
177,31,Male,Divorced,43219,West,0.2531448026817416,100177,Auto,82234,466.28,Yearly,2016-10-23,4,2020-10-22,500177,Comprehensive,2018-02-14,2018-02-21,7,0,1052,2249,0.5337553874971718,8972.51,Medium,0,0
178,20,Female,Single,138508,South,0.5097018974012031,100178,Auto,133049,719.03,Quarterly,2021-01-18,2,2023-01-18,500178,Comprehensive,2021-05-03,2021-05-27,24,0,1024,2021,0.9682844154062455,47606.08,High,0,0
179,18,Female,Single,120351,West,0.2181604304685861,100179,Life,648636,4091.93,Monthly,2020-12-12,4,2024-12-11,500179,Critical Illness,2021-08-20,2021-08-26,6,1,1027,2052,0.0,49402.82,High,0,0
180,22,Female,Widowed,78865,Midwest,0.16644250497409313,100180,Life,461371,2429.65,Yearly,2015-01-03,5,2020-01-02,500180,Disability,2016-03-17,2016-04-03,17,0,1076,2004,0.0,61530.85,High,0,0
181,43,Female,Married,84457,Northeast,0.16615593649039995,100181,Renters,143660,1667.34,Monthly,2021-09-19,8,2029-09-17,500181,Liability,2017-05-07,2017-06-01,25,1,1050,2232,0.718776399932504,26090.79,High,0,0
182,72,Female,Married,120159,South,0.5511981054694888,100182,Home,600122,3483.75,Monthly,2018-08-20,5,2023-08-19,500182,Liability,2021-12-18,2021-12-25,7,1,1038,2051,0.7545099841442221,76878.23,High,0,0
183,31,Female,Single,197889,Midwest,0.27355027193977355,100183,Life,681898,7865.33,Monthly,2020-06-24,1,2021-06-24,500183,Critical Illness,2018-01-06,2018-01-09,3,0,1099,2125,0.0,105954.94,High,0,0
184,56,Female,Single,123391,Northeast,0.30106758815968854,100184,Auto,121952,1226.05,Monthly,2015-03-21,7,2022-03-19,500184,Comprehensive,2016-03-18,2016-04-10,23,0,1014,2083,0.5299986551570507,4428.35,Low,0,0
185,44,Male,Widowed,80400,South,0.1278029208886185,100185,Auto,96401,566.75,Yearly,2016-04-03,8,2024-04-01,500185,Comprehensive,2019-01-31,2019-02-11,11,1,1001,2015,0.6272815920728625,42265.06,High,0,0
186,26,Female,Single,66258,Midwest,0.1742336961939665,100186,Home,873047,5474.94,Monthly,2019-01-26,4,2023-01-25,500186,Liability,2018-04-22,2018-05-06,14,0,1056,2162,0.24308382289697927,88261.47,High,0,0
187,32,Male,Widowed,141466,South,0.5382317184784771,100187,Home,520202,8625.63,Monthly,2018-06-13,1,2019-06-13,500187,Fire,2018-10-01,2018-10-01,0,0,1030,2106,0.441669383222998,147634.52,High,0,0
188,32,Female,Married,179353,South,0.0,100188,Renters,22638,359.19,Quarterly,2017-09-07,4,2021-09-06,500188,Fire,2022-07-01,2022-07-13,12,0,1015,2277,0.5113582328571527,5276.1,Medium,0,0
189,43,Female,Married,107264,Midwest,0.5764795093432904,100189,Home,457811,4253.97,Monthly,2015-08-26,4,2019-08-25,500189,Liability,2020-12-24,2021-01-22,29,0,1027,2090,0.6445302489946969,170544.6,High,0,0
190,59,Male,Widowed,199795,West,0.5009835791981465,100190,Home,109336,759.68,Monthly,2017-09-13,5,2022-09-12,500190,Theft,2016-12-12,2017-01-07,26,1,1034,2121,0.25988719238445657,49461.52,High,1,0
191,77,Female,Single,171234,Midwest,0.6505671759075842,100191,Auto,76388,790.24,Yearly,2021-05-12,8,2029-05-10,500191,Comprehensive,2021-12-25,2022-01-08,14,2,1072,2131,0.7709849679062565,7273.91,Medium,1,0
192,30,Male,Married,138877,South,0.06704398699472164,100192,Auto,130310,1597.58,Monthly,2015-11-19,4,2019-11-18,500192,Comprehensive,2022-10-21,2022-10-31,10,0,1030,2156,0.12770615827443432,3574.26,Low,0,0
193,68,Female,Divorced,41338,South,0.7401875802278173,100193,Home,563602,7192.35,Quarterly,2015-12-17,1,2016-12-16,500193,Water Damage,2019-08-05,2019-08-12,7,0,1030,2109,0.3350575640790904,17520.46,Medium,0,1
194,49,Male,Widowed,41675,Midwest,0.44104526942726485,100194,Renters,86030,461.87,Quarterly,2020-06-13,1,2021-06-13,500194,Fire,2020-07-03,2020-07-13,10,0,1045,2021,0.4388096376365225,19477.72,Medium,0,0
195,56,Female,Married,119606,Northeast,0.2690768518780272,100195,Life,106967,1499.16,Quarterly,2015-10-11,4,2019-10-10,500195,Critical Illness,2022-08-09,2022-08-26,17,1,1054,2051,0.0,34642.67,High,0,0
196,66,Male,Married,50080,Northeast,0.36060567563191986,100196,Life,319067,4611.17,Monthly,2020-12-21,7,2027-12-20,500196,Critical Illness,2016-07-03,2016-07-11,8,2,1004,2035,0.0,64831.13,High,0,0
197,69,Male,Married,43936,Northeast,0.7885852101063633,100197,Renters,74128,1085.54,Quarterly,2016-05-30,5,2021-05-29,500197,Fire,2021-07-06,2021-07-10,4,1,1042,2133,0.16720912830059687,14001.07,Medium,0,0
198,78,Female,Divorced,40019,Northeast,0.7456798877134085,100198,Auto,91317,1314.57,Yearly,2016-06-09,7,2023-06-08,500198,Collision,2016-04-05,2016-04-18,13,1,1051,2057,0.8697292003129299,37341.57,High,1,0
199,49,Female,Divorced,118304,Midwest,0.25382992171249946,100199,Life,136947,2650.25,Monthly,2022-05-26,5,2027-05-25,500199,Critical Illness,2019-10-24,2019-11-18,25,2,1091,2197,0.0,11891.13,Medium,0,0
200,21,Male,Divorced,34486,West,0.3738381841963703,100200,Renters,115176,1802.14,Yearly,2020-04-30,9,2029-04-28,500200,Theft,2020-11-25,2020-12-18,23,1,1065,2054,0.6820700752664978,40474.91,High,0,1
201,47,Female,Single,112021,Northeast,0.7705157642299596,100201,Life,907145,8847.99,Monthly,2021-03-01,9,2030-02-27,500201,Critical Illness,2018-01-09,2018-01-31,22,1,1044,2061,0.0,291805.87,High,0,0
202,54,Male,Widowed,148411,South,0.38797266366050326,100202,Renters,91680,1575.25,Monthly,2016-11-07,3,2019-11-07,500202,Fire,2020-08-26,2020-08-28,2,0,1093,2123,0.5368951657446734,11599.36,Medium,0,0
203,40,Female,Single,180184,Northeast,0.3030111888529105,100203,Auto,31406,360.4,Yearly,2017-12-21,8,2025-12-19,500203,Collision,2016-04-08,2016-05-03,25,0,1054,2058,0.7033442891452621,11734.01,Medium,0,0
204,56,Male,Divorced,81697,West,0.6859326974978756,100204,Home,211109,1246.87,Monthly,2020-12-01,5,2025-11-30,500204,Fire,2021-12-02,2021-12-23,21,3,1078,2189,0.25020923744285417,22280.25,Medium,0,0
205,62,Female,Widowed,85998,Midwest,0.7434862369301571,100205,Home,497522,7329.76,Yearly,2021-10-20,5,2026-10-19,500205,Theft,2019-07-23,2019-08-09,17,0,1008,2220,0.4250908273754166,116514.88,High,1,0
206,32,Male,Single,139537,West,0.022192494172396493,100206,Auto,69218,742.98,Quarterly,2019-09-30,7,2026-09-28,500206,Collision,2020-04-13,2020-04-27,14,2,1007,2140,0.7847123171403272,2666.52,Low,1,0
207,60,Female,Single,127816,West,0.4674363438272883,100207,Auto,45029,853.52,Yearly,2017-05-17,1,2018-05-17,500207,Collision,2018-11-19,2018-12-17,28,1,1074,2265,0.426779831418272,3294.38,Low,0,0
208,46,Male,Single,56576,West,0.5474511900049481,100208,Auto,74238,751.78,Monthly,2021-01-17,1,2022-01-17,500208,Collision,2017-01-07,2017-01-28,21,0,1094,2202,0.8189841710513086,12888.98,Medium,0,1
209,53,Male,Divorced,138064,Northeast,0.5713608285131255,100209,Home,297230,1686.85,Quarterly,2022-09-26,8,2030-09-24,500209,Water Damage,2017-04-14,2017-04-19,5,0,1002,2208,0.5088718397504263,85810.64,High,0,0
210,30,Female,Married,111238,Northeast,0.13226158929501666,100210,Renters,137443,2639.15,Monthly,2017-04-03,2,2019-04-03,500210,Fire,2017-02-10,2017-03-03,21,1,1095,2237,0.12994565121155088,42012.34,High,1,0
211,49,Female,Widowed,182392,West,0.555307880317463,100211,Home,760745,13302.22,Monthly,2022-12-30,5,2027-12-29,500211,Liability,2022-01-28,2022-02-01,4,0,1086,2170,0.10330105608757634,291460.35,High,0,0
212,24,Male,Divorced,155885,Midwest,0.0,100212,Home,183798,3619.02,Yearly,2018-06-30,9,2027-06-28,500212,Fire,2017-11-19,2017-11-25,6,1,1064,2280,0.28683897191067964,50654.19,High,0,0
213,76,Male,Widowed,95729,Northeast,0.622220536726314,100213,Auto,21354,164.75,Quarterly,2019-06-23,1,2020-06-22,500213,Liability,2019-03-14,2019-04-09,26,0,1079,2000,0.339614749122817,3266.35,Low,0,0
214,68,Male,Divorced,120853,Midwest,0.8974189663619377,100214,Renters,44637,237.39,Quarterly,2022-07-14,4,2026-07-13,500214,Liability,2017-08-12,2017-08-24,12,1,1027,2096,0.6489256379815027,17015.34,Medium,0,0
215,39,Male,Single,151992,Northeast,0.25709485748791,100215,Life,664149,12795.82,Yearly,2022-04-15,5,2027-04-14,500215,Death,2018-01-18,2018-01-26,8,1,1065,2183,0.0,143571.76,High,0,0
216,45,Female,Single,59144,Midwest,0.2412484686925973,100216,Home,862862,13922.14,Quarterly,2019-03-10,6,2025-03-08,500216,Fire,2018-11-12,2018-12-01,19,0,1059,2296,0.3122941638852337,156743.49,High,0,0
217,19,Male,Married,155143,Northeast,0.5168471068046986,100217,Renters,44944,802.49,Monthly,2019-11-30,8,2027-11-28,500217,Fire,2017-01-02,2017-01-27,25,0,1052,2221,0.1812264628574517,12752.59,Medium,0,0
218,59,Male,Married,107148,West,0.5601714272070383,100218,Life,849196,4296.39,Monthly,2020-10-20,6,2026-10-19,500218,Disability,2017-09-23,2017-09-23,0,1,1033,2255,0.0,259301.36,High,0,0
219,62,Male,Widowed,49307,South,0.5347424861647827,100219,Renters,76755,1140.23,Quarterly,2020-01-24,9,2029-01-21,500219,Liability,2019-06-10,2019-06-26,16,0,1089,2149,0.3814139316983529,14355.39,Medium,1,0
220,79,Female,Married,90598,South,0.6391333242466409,100220,Auto,56378,883.46,Quarterly,2016-05-10,3,2019-05-10,500220,Liability,2020-07-26,2020-08-23,28,0,1098,2116,0.21347526911514592,9290.32,Medium,1,0
221,74,Male,Married,180695,Midwest,0.6692539994542751,100221,Renters,131324,1333.19,Yearly,2017-10-12,5,2022-10-11,500221,Theft,2017-11-24,2017-12-19,25,2,1008,2127,0.6824673691631,45020.66,High,0,0
222,70,Female,Widowed,181321,Midwest,0.7907975469789021,100222,Home,369969,4477.17,Yearly,2017-07-09,9,2026-07-07,500222,Liability,2016-08-29,2016-09-09,11,0,1065,2055,0.5511167492713908,9421.17,Medium,0,0
223,23,Female,Divorced,121810,West,0.6990251253201494,100223,Life,430530,3010.62,Monthly,2015-09-20,8,2023-09-18,500223,Critical Illness,2022-11-21,2022-12-10,19,0,1064,2116,0.0,34137.69,High,0,0
224,45,Female,Married,132870,West,0.35724422136294587,100224,Life,512527,3177.76,Monthly,2018-10-16,7,2025-10-14,500224,Disability,2019-08-25,2019-09-19,25,1,1028,2006,0.0,19564.06,Medium,0,0
